Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Kobus megaceros,mammalia,artiodactyla,bovidae,0.0,1.0,11.0,150.0,90.0,1,0,2.0,1.0,240.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Heterocephalus glaber,mammalia,rodentia,heterocephalidae,1.0,0.0,32.0,9.0,0.0325,1,1,2.0,1.0,70.0,7.5,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Spermophilus suslicus,mammalia,rodentia,sciuridae,0.0,0.0,3.5,25.0,0.28,1,0,2.0,1.0,24.5,6.0,,0,0,0,1,0,0,0,0,0,0,0,1,0
Cheirogaleus major,mammalia,primates,cheirogaleidae,0.0,,20.0,21.55,0.382,0,1,0.0,,70.0,2.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Presbytis rubicunda,mammalia,primates,cercopithecidae,0.0,0.0,,48.0,5.0,1,0,2.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
Lepilemur ankaranensis,mammalia,primates,lepilemuridae,0.0,1.0,,53.0,0.75,0,1,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1
Cephalophus rufilatus,mammalia,artiodactyla,bovidae,0.0,0.0,10.0,65.0,13.0,0,0,2.0,,240.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Hypsignathus monstrosus,mammalia,chiroptera,pteropodidae,,0.0,30.0,23.75,0.327,1,1,2.0,1.0,165.0,1.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Cercocebus chrysogaster,mammalia,primates,cercopithecidae,0.0,,27.5,60.0,9.0,1,0,0.0,1.0,170.0,1.0,1642.5,1,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoryx nghetinhensis,mammalia,artiodactyla,bovidae,0.0,1.0,9.0,175.0,90.0,0,1,2.0,,231.0,,,0,0,1,0,0,0,0,0,0,0,0,0,1
Proteles cristata,mammalia,carnivora,hyaenidae,1.0,0.0,14.0,67.5,8.5,1,1,0.0,0.0,90.5,3.5,120.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Cephalophus niger,mammalia,artiodactyla,bovidae,0.0,0.0,12.0,95.0,17.5,0,0,2.0,,126.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Vulpes ferrilata,mammalia,carnivora,canidae,,0.0,9.0,65.0,4.5,1,0,0.0,0.0,55.0,3.0,270.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Oryctolagus cuniculus,mammalia,lagomorpha,leporidae,0.0,1.0,9.0,40.0,,1,1,2.0,1.0,30.0,5.0,28.0,1,0,0,1,0,0,0,0,0,0,0,1,1
Tragelaphus strepsiceros,mammalia,artiodactyla,bovidae,1.0,0.0,15.0,215.0,195.0,1,1,2.0,1.0,240.0,1.5,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Saiga tatarica,mammalia,artiodactyla,bovidae,0.0,1.0,11.0,120.0,47.5,1,0,2.0,,150.0,2.0,120.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Neofelis diardi,mammalia,carnivora,felidae,0.0,1.0,13.0,87.0,19.0,0,1,1.0,,90.0,3.0,300.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Nilgiritragus hylocrius,mammalia,artiodactyla,bovidae,0.0,1.0,6.0,115.0,75.0,1,0,2.0,1.0,195.0,1.0,150.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Oreamnos americanus,mammalia,artiodactyla,bovidae,1.0,0.0,16.0,149.5,92.5,1,0,2.0,1.0,180.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Camelus ferus,mammalia,artiodactyla,camelidae,0.0,1.0,40.0,,495.0,1,0,0.0,1.0,390.0,1.5,1460.0,0,0,1,0,0,0,0,0,0,1,0,1,0
Platanista gangetica,mammalia,artiodactyla,platanistidae,,1.0,28.0,200.0,85.0,0,0,1.0,,285.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Pongo tapanuliensis,mammalia,primates,hominidae,0.0,1.0,30.0,,65.0,0,0,0.0,,270.0,1.0,2555.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Lepus americanus,mammalia,lagomorpha,leporidae,1.0,0.0,3.0,46.55,1.0,0,1,2.0,1.0,37.5,4.0,26.5,0,0,0,0,0,0,0,0,1,0,0,1,0
Lipotes vexillifer,mammalia,artiodactyla,lipotidae,0.0,1.0,24.0,200.0,182.5,1,0,1.0,,315.0,1.0,420.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Rupicapra rupicapra,mammalia,artiodactyla,bovidae,,0.0,18.5,122.0,42.5,1,0,2.0,1.0,170.0,1.0,365.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Lepus californicus,mammalia,lagomorpha,leporidae,0.0,0.0,5.5,61.0,1.5,1,1,2.0,1.0,44.0,4.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Capra aegagrus,mammalia,artiodactyla,bovidae,1.0,0.0,17.0,140.0,98.0,1,1,2.0,1.0,170.0,2.0,,0,0,1,0,0,0,0,0,0,1,0,1,1
Oryx gazella,mammalia,artiodactyla,bovidae,1.0,0.0,20.0,215.0,170.0,1,0,2.0,1.0,270.0,1.5,120.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Tragelaphus angasii,mammalia,artiodactyla,bovidae,1.0,0.0,17.5,165.0,97.5,1,1,2.0,1.0,210.0,1.0,210.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Desmodus rotundus,mammalia,chiroptera,phyllostomidae,1.0,0.0,10.5,9.0,0.0325,1,1,1.0,1.0,210.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sylvilagus floridanus,mammalia,lagomorpha,leporidae,,0.0,4.0,42.0,0.401,0,1,2.0,1.0,30.0,6.5,31.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Kobus ellipsiprymnus,mammalia,artiodactyla,bovidae,0.0,0.0,24.0,206.0,211.5,1,1,2.0,1.0,225.0,1.0,240.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Porcula salvania,mammalia,artiodactyla,suidae,,1.0,11.0,63.0,8.5,1,0,0.0,,100.0,4.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Chironectes minimus,mammalia,didelphimorphia,didelphidae,0.0,0.0,2.0,29.5,0.697,0,1,1.0,1.0,13.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Capra nubiana,mammalia,artiodactyla,bovidae,0.0,1.0,13.5,115.0,50.0,1,0,2.0,1.0,157.5,1.5,,1,0,1,0,0,0,0,0,0,0,0,1,1
Hemitragus jemlahicus,mammalia,artiodactyla,bovidae,0.0,0.0,18.0,115.0,63.0,1,0,2.0,1.0,211.0,1.0,730.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Oreotragus oreotragus,mammalia,artiodactyla,bovidae,1.0,0.0,16.0,95.0,13.0,1,1,2.0,0.0,180.0,,365.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Macaca nemestrina,mammalia,primates,cercopithecidae,0.0,1.0,30.5,51.55,9.0,1,0,0.0,1.0,150.0,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Cercocebus atys,mammalia,primates,cercopithecidae,0.0,1.0,22.0,53.5,8.0,1,0,2.0,1.0,165.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Bassariscus sumichrasti,mammalia,carnivora,procyonidae,,0.0,23.0,42.5,1.0,0,1,0.0,,60.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Didelphis marsupialis,mammalia,didelphimorphia,didelphidae,1.0,0.0,2.0,34.75,1.0,0,1,4.0,1.0,14.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Felis bieti,mammalia,carnivora,felidae,0.0,1.0,,76.5,7.5,0,1,1.0,1.0,67.5,3.0,225.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Tragulus versicolor,mammalia,artiodactyla,tragulidae,0.0,,,48.0,1.0,1,0,2.0,,,1.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Canis adustus,mammalia,carnivora,canidae,1.0,0.0,10.0,75.0,10.0,1,1,4.0,0.0,63.5,4.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Balaenoptera omurai,mammalia,artiodactyla,balaenopteridae,,,43.0,1000.0,20.0,1,0,1.0,,,,,1,0,1,0,1,0,0,0,0,0,0,1,1
Sylvilagus aquaticus,mammalia,lagomorpha,leporidae,0.0,0.0,5.0,50.0,1.5,0,1,2.0,1.0,37.5,5.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Trichechus senegalensis,mammalia,sirenia,trichechidae,,1.0,30.0,400.0,360.0,1,1,0.0,1.0,390.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Lepus timidus,mammalia,lagomorpha,leporidae,1.0,0.0,12.0,55.0,3.5,1,1,2.0,,52.0,2.5,28.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Equus kiang,mammalia,perissodactyla,equidae,1.0,0.0,20.0,198.0,275.0,1,0,2.0,,285.0,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Tadarida brasiliensis,mammalia,chiroptera,molossidae,1.0,0.0,,,0.0095,1,1,0.0,1.0,80.5,1.0,38.5,0,0,0,0,0,0,0,0,0,0,0,1,1
Ectophylla alba,mammalia,chiroptera,phyllostomidae,0.0,0.0,20.0,4.2,0.0055,1,1,2.0,1.0,21.0,1.0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Neomonachus schauinslandi,mammalia,carnivora,phocidae,0.0,1.0,27.5,200.0,205.0,0,1,1.0,1.0,270.0,,42.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lepus townsendii,mammalia,lagomorpha,leporidae,0.0,0.0,5.5,60.5,3.0,0,1,2.0,1.0,42.0,6.0,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Monachus monachus,mammalia,carnivora,phocidae,2.0,1.0,32.5,200.0,320.0,0,0,1.0,1.0,330.0,1.0,126.0,1,0,1,1,0,0,0,0,0,0,0,1,1
Eptesicus fuscus,mammalia,chiroptera,vespertilionidae,2.0,0.0,13.0,12.0,0.0205,1,1,0.0,,,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Funambulus palmarum,mammalia,rodentia,sciuridae,2.0,0.0,3.5,,0.1,0,0,0.0,,35.0,2.5,70.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cebus imitator,mammalia,primates,cebidae,,,,39.4,,1,0,0.0,1.0,165.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hydromys chrysogaster,mammalia,rodentia,muridae,,0.0,3.5,30.05,0.1705,0,1,1.0,,34.0,4.5,28.0,0,0,1,0,1,0,0,0,0,0,0,1,1
Meles anakuma,mammalia,carnivora,mustelidae,0.0,0.0,14.5,17.0,7.0,0,1,4.0,1.0,49.0,3.0,600.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Sylvilagus audubonii,mammalia,lagomorpha,leporidae,0.0,0.0,,39.0,0.3505,1,0,2.0,,29.0,4.0,21.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Hippotragus equinus,mammalia,artiodactyla,bovidae,0.0,0.0,16.0,215.0,261.5,1,0,2.0,1.0,270.0,,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Suncus murinus,mammalia,eulipotyphla,soricidae,1.0,0.0,1.5,15.0,0.075,0,1,0.0,,30.0,4.5,17.5,0,0,1,0,0,0,0,0,0,0,0,1,1
Cephalorhynchus heavisidii,mammalia,artiodactyla,delphinidae,,0.0,23.0,100.0,75.0,1,0,1.0,,300.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ictonyx striatus,mammalia,carnivora,mustelidae,1.0,0.0,13.5,65.0,0.5,0,1,1.0,,28.0,3.0,126.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Pipistrellus pipistrellus,mammalia,chiroptera,vespertilionidae,1.0,0.0,10.0,4.0,0.0055,1,1,0.0,,50.0,1.5,21.0,1,0,1,1,0,0,0,0,0,0,0,1,1
Sylvilagus palustris,mammalia,lagomorpha,leporidae,,0.0,4.0,43.5,1.5,0,1,2.0,1.0,33.5,3.0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Microcebus berthae,mammalia,primates,cheirogaleidae,0.0,1.0,,9.0,0.03,0,1,0.0,1.0,,,,1,0,0,0,0,0,0,0,0,0,0,0,1
Moloch horridus,reptilia,squamata,agamidae,1.0,0.0,17.5,21.0,,0,0,0.0,,105.0,6.5,,0,0,0,0,1,0,0,0,0,1,0,0,1
Corallus caninus,reptilia,squamata,boidae,,0.0,20.0,100.0,0.5,0,1,1.0,,195.0,20.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Geochelone elegans,reptilia,testudines,testudinidae,0.0,1.0,52.5,26.5,3.5,0,0,2.0,1.0,113.5,5.5,,0,0,1,0,0,0,0,0,0,1,0,1,1
Gopherus berlandieri,reptilia,testudines,testudinidae,,0.0,60.0,23.0,,0,0,0.0,,103.0,2.5,,0,0,0,0,0,0,0,0,0,1,0,1,0
Chlamydosaurus kingii,reptilia,squamata,agamidae,,0.0,15.0,85.0,0.5,0,0,0.0,1.0,70.0,15.0,9.0,0,0,1,0,1,0,0,0,0,1,0,1,1
Amblyrhynchus cristatus,reptilia,squamata,iguanidae,,1.0,30.0,75.0,10.0,1,0,2.0,1.0,104.5,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Crocodylus niloticus,reptilia,crocodilia,crocodylidae,,0.0,65.0,450.0,362.5,0,1,1.0,1.0,85.0,52.5,730.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Centrochelys sulcata,reptilia,testudines,testudinidae,,1.0,100.0,83.0,105.0,0,0,2.0,1.0,,22.5,,1,0,0,0,0,0,0,0,0,1,0,0,1
Crocodylus mindorensis,reptilia,crocodilia,crocodylidae,0.0,1.0,75.0,300.0,140.0,0,0,1.0,1.0,75.0,20.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Hemidactylus turcicus,reptilia,squamata,gekkonidae,2.0,0.0,8.0,15.0,,0,1,0.0,,60.0,1.5,,1,0,1,1,0,0,0,0,0,0,0,0,1
Melanosuchus niger,reptilia,crocodilia,alligatoridae,,0.0,46.5,300.0,197.5,0,1,1.0,1.0,66.0,65.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Chelodina longicollis,reptilia,testudines,chelidae,,0.0,34.0,26.5,0.63,0,0,1.0,1.0,135.0,16.0,,1,1,1,1,1,1,1,1,0,0,0,1,0
Sceloporus occidentalis,reptilia,squamata,phrynosomatidae,1.0,0.0,6.0,21.0,,0,0,0.0,,,10.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Testudo horsfieldii ,reptilia,testudines,testudinidae,,1.0,40.0,19.0,,1,0,2.0,,95.0,4.0,,0,0,1,0,0,0,0,0,1,1,0,0,0
Naja naja,reptilia,squamata,elapidae,,,24.0,100.0,,0,0,1.0,,58.5,20.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Chelonia mydas,reptilia,testudines,cheloniidae,0.0,1.0,100.0,95.0,129.0,0,1,2.0,1.0,49.0,135.0,,1,1,1,0,1,0,0,0,0,0,0,1,1
Testudo hermanni,reptilia,testudines,testudinidae,0.0,0.0,52.5,17.5,2.0,0,0,2.0,1.0,90.0,7.0,,0,0,1,1,0,0,0,0,0,0,0,1,0
Testudo kleinmanni,reptilia,testudines,testudinidae,,,50.0,14.0,0.255,0,0,2.0,1.0,75.0,3.0,,1,0,0,0,0,0,0,0,0,1,0,0,0
Pogona vitticeps,reptilia,squamata,agamidae,,0.0,10.5,55.5,0.38,0,0,0.0,1.0,70.0,24.0,,0,0,0,0,1,0,0,0,0,1,0,0,0
Crocodylus porosus,reptilia,crocodilia,crocodylidae,,0.0,55.0,450.0,1.0,0,1,1.0,1.0,90.0,50.0,240.0,0,0,1,0,1,0,0,0,0,0,0,0,1
Pseudemys concinna,reptilia,testudines,emydidae,,0.0,40.0,28.0,,0,0,2.0,1.0,95.0,17.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Gopherus polyphemus,reptilia,testudines,testudinidae,,1.0,50.0,25.0,4.0,0,0,2.0,1.0,100.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Oxyuranus microlepidotus,reptilia,squamata,elapidae,,0.0,12.5,100.0,,0,0,1.0,,56.0,18.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Crocodylus intermedius,reptilia,crocodilia,crocodylidae,,1.0,70.0,400.0,290.0,1,1,1.0,1.0,80.0,42.5,730.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stigmochelys pardalis,reptilia,testudines,testudinidae,,0.0,42.5,50.0,34.5,0,0,2.0,0.0,315.0,17.5,,1,0,0,0,0,0,0,0,0,1,0,1,1
Crocodylus siamensis,reptilia,crocodilia,crocodylidae,0.0,1.0,30.0,300.0,55.0,0,0,1.0,1.0,80.0,35.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Hemidactylus frenatus,reptilia,squamata,gekkonidae,1.0,0.0,5.0,11.25,,0,1,0.0,1.0,54.0,2.0,,0,0,1,0,1,0,0,0,0,0,0,0,1
Testudo graeca,reptilia,testudines,testudinidae,,1.0,162.5,16.5,1.0,0,0,2.0,,62.5,4.0,,1,0,1,1,0,0,0,0,1,1,0,1,0
Chelydra serpentina,reptilia,testudines,chelydridae,1.0,0.0,35.0,36.0,10.0,0,0,4.0,,94.5,52.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Eublepharis macularius,reptilia,squamata,eublepharidae,,0.0,20.0,23.0,0.065,0,0,3.0,,52.5,2.0,,0,0,1,0,0,0,0,0,0,1,0,0,1
Gavialis gangeticus,reptilia,crocodilia,gavialidae,0.0,1.0,29.0,350.0,204.5,0,0,1.0,1.0,70.0,44.0,,0,0,1,0,0,0,0,0,0,1,0,1,1
Chelonoidis carbonaria,reptilia,testudines,testudinidae,,,50.0,32.5,27.0,1,0,2.0,1.0,137.5,10.0,,1,1,1,1,1,1,1,1,0,0,0,0,1
Indotyphlops braminus,reptilia,squamata,typhlopidae,,,,7.5,,1,1,1.0,,,8.0,,1,0,1,0,1,0,0,0,0,0,0,0,1
Varanus salvator,reptilia,squamata,varanidae,,0.0,18.0,150.0,34.5,0,0,0.0,,195.0,25.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Anolis sagrei,reptilia,squamata,dactyloidae,,,6.5,13.5,0.0055,1,0,0.0,1.0,49.0,1.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Alligator sinensis,reptilia,crocodilia,alligatoridae,,1.0,60.0,150.0,40.0,0,1,1.0,1.0,70.0,25.0,,0,0,1,0,0,0,0,0,0,0,0,1,0
Eretmochelys imbricata,reptilia,testudines,cheloniidae,0.0,1.0,40.0,80.0,58.0,0,0,0.0,0.0,,120.0,,1,1,1,0,1,0,0,0,0,0,0,0,1
Chelonoidis nigra,reptilia,testudines,testudinidae,,,135.0,100.0,198.0,1,0,2.0,,150.0,9.0,,1,1,1,1,1,1,1,1,0,0,0,1,1
Eunectes murinus,reptilia,squamata,boidae,,,20.0,350.0,50.0,0,1,1.0,1.0,210.0,82.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Astrochelys radiata,reptilia,testudines,testudinidae,0.0,1.0,70.0,41.0,16.0,0,0,2.0,1.0,188.0,7.5,,1,0,0,0,0,0,0,0,0,1,0,0,0
Crocodylus johnsoni,reptilia,crocodilia,crocodylidae,,0.0,50.0,250.0,67.5,1,1,1.0,1.0,80.0,16.5,,0,0,0,0,1,0,0,0,0,1,0,0,1
Bothriechis schlegelii,reptilia,squamata,viperidae,1.0,0.0,15.0,68.5,0.225,0,1,1.0,1.0,180.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Crocodylus palustris,reptilia,crocodilia,crocodylidae,1.0,1.0,30.0,450.0,450.0,1,1,1.0,1.0,65.0,29.0,365.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Ouroborus cataphractus,reptilia,squamata,cordylidae,,0.0,22.5,8.0,,1,0,0.0,1.0,210.0,1.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Aldabrachelys gigantea,reptilia,testudines,testudinidae,,1.0,138.0,106.0,200.0,1,0,2.0,1.0,180.0,14.5,,1,0,0,0,0,0,0,0,0,1,0,0,1
Dendroaspis angusticeps,reptilia,squamata,elapidae,,,16.0,150.0,,0,0,1.0,,77.0,10.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Lampropeltis getula,reptilia,squamata,colubridae,1.0,0.0,25.0,120.0,0.1435,0,1,1.0,1.0,60.0,12.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Nerodia rhombifer,reptilia,squamata,colubridae,1.0,0.0,10.0,99.0,,0,0,1.0,,,37.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Plestiodon fasciatus,reptilia,squamata,scincidae,1.0,0.0,6.0,16.5,,0,0,0.0,1.0,39.5,16.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Osteolaemus tetraspis,reptilia,crocodilia,crocodylidae,,1.0,57.5,100.0,25.0,0,1,1.0,1.0,90.0,20.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Alligator mississippiensis,reptilia,crocodilia,alligatoridae,,0.0,57.5,250.0,159.0,0,1,1.0,1.0,65.0,42.5,365.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crocodylus rhombifer,reptilia,crocodilia,crocodylidae,,1.0,43.5,200.0,75.0,0,0,1.0,1.0,64.0,35.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Pseudonaja textilis,reptilia,squamata,elapidae,1.0,0.0,15.0,100.0,,0,0,1.0,,65.5,22.5,,0,0,0,0,1,0,0,0,0,0,0,0,1
Opheodrys vernalis,reptilia,squamata,colubridae,1.0,0.0,6.0,43.5,,0,1,0.0,,13.5,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Caiman yacare,reptilia,crocodilia,alligatoridae,,0.0,50.0,200.0,36.0,0,1,1.0,1.0,75.0,29.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Malacochersus tornieri,reptilia,testudines,testudinidae,,1.0,30.0,16.5,0.453,1,0,2.0,,150.0,1.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
Tiliqua rugosa,reptilia,squamata,scincidae,1.0,0.0,17.5,28.5,0.75,1,0,4.0,0.0,150.0,2.5,,0,0,0,0,1,0,0,0,0,1,0,1,1
Crocodylus acutus,reptilia,crocodilia,crocodylidae,2.0,1.0,60.0,350.0,136.0,0,1,1.0,1.0,66.5,45.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Agkistrodon piscivorus,reptilia,squamata,viperidae,1.0,0.0,24.0,77.5,0.3905,0,1,1.0,0.0,135.0,3.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Dendroaspis polylepis,reptilia,squamata,elapidae,1.0,0.0,11.0,250.0,1.0,0,0,1.0,1.0,75.0,11.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Daboia russelii,reptilia,squamata,viperidae,,,15.0,143.0,,0,1,1.0,,,30.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Furcifer pardalis,reptilia,squamata,chamaeleonidae,1.0,0.0,3.0,,0.12,0,0,0.0,1.0,240.0,25.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Intellagama lesueurii,reptilia,squamata,agamidae,1.0,0.0,20.0,85.0,1.0,1,1,0.0,,,12.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Agama agama,reptilia,squamata,agamidae,,,,21.5,,1,0,3.0,1.0,63.0,6.0,,1,0,0,0,0,0,0,0,0,1,0,0,1
Trimeresurus gramineus,reptilia,squamata,viperidae,1.0,0.0,,,,0,1,1.0,,,8.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Apalone ferox,reptilia,testudines,trionychidae,,0.0,28.0,45.5,,0,0,0.0,1.0,75.0,24.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Iguana iguana,reptilia,squamata,iguanidae,,0.0,14.0,150.0,9.0,0,0,2.0,1.0,87.5,45.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Nerodia sipedon,reptilia,squamata,colubridae,1.0,0.0,9.5,135.0,0.2445,0,1,1.0,1.0,120.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Sceloporus undulatus,reptilia,squamata,phrynosomatidae,1.0,0.0,4.5,14.5,0.015,0,0,0.0,1.0,63.0,9.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Ophiophagus hannah,reptilia,squamata,elapidae,0.0,1.0,20.0,350.0,6.0,0,0,1.0,0.0,65.0,31.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Varanus komodoensis,reptilia,squamata,varanidae,,1.0,30.0,200.0,79.5,0,0,0.0,0.0,225.0,20.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Crocodylus moreletii,reptilia,crocodilia,crocodylidae,1.0,0.0,65.0,150.0,48.0,1,1,1.0,1.0,80.0,32.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Echis carinatus,reptilia,squamata,viperidae,,,23.0,59.0,,0,1,1.0,,,9.0,,0,0,1,0,0,0,0,0,0,1,0,0,1
Python sebae,reptilia,squamata,pythonidae,,,21.0,350.0,49.5,0,1,1.0,,90.0,60.0,,1,0,0,0,0,0,0,0,0,0,0,1,1
Cerastes cerastes,reptilia,squamata,viperidae,,,16.5,45.0,,0,1,1.0,,65.0,15.5,,1,0,1,0,0,0,0,0,0,1,0,0,1
Bitis arietans,reptilia,squamata,viperidae,,,14.5,100.0,6.0,0,1,1.0,1.0,147.5,55.0,,1,0,1,0,0,0,0,0,0,0,0,1,1
Physignathus cocincinus,reptilia,squamata,agamidae,0.0,1.0,12.5,100.0,0.998,1,0,0.0,,67.5,12.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Bungarus fasciatus,reptilia,squamata,elapidae,1.0,0.0,,150.0,,0,1,1.0,,,9.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Caiman crocodilus,reptilia,crocodilia,alligatoridae,,0.0,30.0,150.0,23.5,0,1,1.0,1.0,84.5,21.5,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gopherus agassizii,reptilia,testudines,testudinidae,,1.0,65.0,30.5,5.0,0,0,2.0,1.0,112.5,6.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Bothrops asper,reptilia,squamata,viperidae,,,18.0,100.0,,0,1,1.0,1.0,210.0,45.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Coluber constrictor,reptilia,squamata,colubridae,1.0,0.0,10.0,101.0,0.556,0,0,1.0,,,16.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Crotalus scutulatus,reptilia,squamata,viperidae,1.0,0.0,12.0,118.5,,0,1,1.0,,,9.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
Anolis equestris,reptilia,squamata,dactyloidae,,,8.0,42.0,0.0765,0,0,0.0,1.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Tomistoma schlegelii,reptilia,crocodilia,gavialidae,0.0,1.0,70.0,450.0,151.5,0,1,1.0,,95.0,40.0,,1,1,1,1,1,1,1,1,0,0,0,0,1
Ahaetulla nasuta,reptilia,squamata,colubridae,,,,190.0,,0,0,1.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
